id,submitter,authors,title,comments,journal-ref,doi,report-no,categories,license,abstract,versions,update_date,authors_parsed
2111.13023,Josh Mitton Mr,"Joshua Mitton, Chaitanya Kaul, Roderick Murray-Smith",Rotation Equivariant 3D Hand Mesh Generation from a Single RGB Image,,,,,cs.CV cs.LG,http://creativecommons.org/licenses/by/4.0/,"  We develop a rotation equivariant model for generating 3D hand meshes from 2D
RGB images. This guarantees that as the input image of a hand is rotated the
generated mesh undergoes a corresponding rotation. Furthermore, this removes
undesirable deformations in the meshes often generated by methods without
rotation equivariance. By building a rotation equivariant model, through
considering symmetries in the problem, we reduce the need for training on very
large datasets to achieve good mesh reconstruction.
  The encoder takes images defined on $\mathbb{Z}^{2}$ and maps these to latent
functions defined on the group $C_{8}$. We introduce a novel vector mapping
function to map the function defined on $C_{8}$ to a latent point cloud space
defined on the group $\mathrm{SO}(2)$. Further, we introduce a 3D projection
function that learns a 3D function from the $\mathrm{SO}(2)$ latent space.
Finally, we use an $\mathrm{SO}(3)$ equivariant decoder to ensure rotation
equivariance. Our rotation equivariant model outperforms state-of-the-art
methods on a real-world dataset and we demonstrate that it accurately captures
the shape and pose in the generated meshes under rotation of the input hand.
","[{'version': 'v1', 'created': 'Thu, 25 Nov 2021 11:07:27 GMT'}]",2021-11-29,"[['Mitton', 'Joshua', ''], ['Kaul', 'Chaitanya', ''], ['Murray-Smith', 'Roderick', '']]"
1803.06456,Marjan Hosseinia,Marjan Hosseinia and Arjun Mukherjee,"Experiments with Neural Networks for Small and Large Scale Authorship
  Verification",Accepted in CICLING 2018,,,,cs.CL,http://creativecommons.org/licenses/by/4.0/,"  We propose two models for a special case of authorship verification problem.
The task is to investigate whether the two documents of a given pair are
written by the same author. We consider the authorship verification problem for
both small and large scale datasets. The underlying small-scale problem has two
main challenges: First, the authors of the documents are unknown to us because
no previous writing samples are available. Second, the two documents are short
(a few hundred to a few thousand words) and may differ considerably in the
genre and/or topic. To solve it we propose transformation encoder to transform
one document of the pair into the other. This document transformation generates
a loss which is used as a recognizable feature to verify if the authors of the
pair are identical. For the large scale problem where various authors are
engaged and more examples are available with larger length, a parallel
recurrent neural network is proposed. It compares the language models of the
two documents. We evaluate our methods on various types of datasets including
Authorship Identification datasets of PAN competition, Amazon reviews, and
machine learning articles. Experiments show that both methods achieve stable
and competitive performance compared to the baselines.
","[{'version': 'v1', 'created': 'Sat, 17 Mar 2018 04:11:22 GMT'}]",2018-03-20,"[['Hosseinia', 'Marjan', ''], ['Mukherjee', 'Arjun', '']]"
2011.10563,Konstantinos Kousias,"Konstantinos Kousias, Apostolos Pappas, Ozgu Alay, Antonios Argyriou
  and Michael Riegler","Long Short Term Memory Networks for Bandwidth Forecasting in Mobile
  Broadband Networks under Mobility",,,,,cs.NI cs.LG,http://creativecommons.org/licenses/by/4.0/,"  Bandwidth forecasting in Mobile Broadband (MBB) networks is a challenging
task, particularly when coupled with a degree of mobility. In this work, we
introduce HINDSIGHT++, an open-source R-based framework for bandwidth
forecasting experimentation in MBB networks with Long Short Term Memory (LSTM)
networks. We instrument HINDSIGHT++ following an Automated Machine Learning
(AutoML) paradigm to first, alleviate the burden of data preprocessing, and
second, enhance performance related aspects. We primarily focus on bandwidth
forecasting for Fifth Generation (5G) networks. In particular, we leverage
5Gophers, the first open-source attempt to measure network performance on
operational 5G networks in the US. We further explore the LSTM performance
boundaries on Fourth Generation (4G) commercial settings using NYU-METS, an
open-source dataset comprising of hundreds of bandwidth traces spanning
different mobility scenarios. Our study aims to investigate the impact of
hyperparameter optimization on achieving state-of-the-art performance and
beyond. Results highlight its significance under 5G scenarios showing an
average Mean Absolute Error (MAE) decrease of near 30% when compared to prior
state-of-the-art values. Due to its universal design, we argue that HINDSIGHT++
can serve as a handy software tool for a multitude of applications in other
scientific fields.
","[{'version': 'v1', 'created': 'Fri, 20 Nov 2020 18:59:27 GMT'}]",2020-11-23,"[['Kousias', 'Konstantinos', ''], ['Pappas', 'Apostolos', ''], ['Alay', 'Ozgu', ''], ['Argyriou', 'Antonios', ''], ['Riegler', 'Michael', '']]"
2105.09869,Marcos Netto,"Amir Hossein Abolmasoumi, Marcos Netto, Lamine Mili",Robust Dynamic Mode Decomposition,,,,,stat.ME eess.SP,http://creativecommons.org/licenses/by/4.0/,"  This paper develops a robust dynamic mode decomposition (RDMD) method endowed
with statistical and numerical robustness. Statistical robustness ensures
estimation efficiency at the Gaussian and non-Gaussian probability
distributions, including heavy-tailed distributions. The proposed RDMD is
statistically robust because the outliers in the data set are flagged via
projection statistics and suppressed using a Schweppe-type Huber generalized
maximum-likelihood estimator that minimizes a convex Huber cost function. The
latter is solved using the iteratively reweighted least-squares algorithm that
is known to exhibit a better convergence property and numerical stability than
the Newton algorithms. Several numerical simulations using canonical models of
dynamical systems demonstrate the excellent performance of the proposed RDMD
method. The results reveal that it outperforms several other methods proposed
in the literature.
","[{'version': 'v1', 'created': 'Thu, 20 May 2021 16:13:38 GMT'}, {'version': 'v2', 'created': 'Sun, 23 May 2021 17:45:33 GMT'}, {'version': 'v3', 'created': 'Tue, 25 May 2021 17:56:40 GMT'}, {'version': 'v4', 'created': 'Mon, 11 Oct 2021 14:40:52 GMT'}]",2021-10-12,"[['Abolmasoumi', 'Amir Hossein', ''], ['Netto', 'Marcos', ''], ['Mili', 'Lamine', '']]"
1608.04885,Miao Du,Miao Du,"Opaque Response Generation Enabling Automatic Creation of Virtual
  Services for Service Virtualisation","PhD Thesis. Swinburne University of Technology, Australia",,,,cs.SE,http://creativecommons.org/licenses/by/4.0/,"  Service virtualisation is a method to create virtual service models that can
mimic interaction behaviors between a system under test and the target system.
With service virtualisation, the development team can get access to the
production-like conditions whenever and however many times they need, enabling
frequent and comprehensive testing. Previous techniques for service
virtualisation have relied on explicitly modelling the target services by a
service expert and require detailed knowledge of message protocol and
structure. However, neither of these are necessarily available.
  In this thesis, we introduce our novel opaque response generation approach.
This approach enables services to be virtualised automatically without any
expert knowledge or documentation of system protocol and interaction
behaviours. Given a collection of interactions exchanged between a system under
test and a target real service, our approach can 1) organise the same type of
interactions into the same cluster and derive a cluster prototype for each
cluster; 2) search a given incoming request for its the most similar request in
the interaction library; 3) learn knowledge from the incoming request and the
recorded interaction; and 4) generate a response. A framework and
proof-of-concept implementation of our opaque response generation approach is
described. Experimental results show our opaque response generation approach is
able to automatically generate accurate responses in real time with an accuracy
rate over 99% on average.
","[{'version': 'v1', 'created': 'Wed, 17 Aug 2016 07:50:58 GMT'}]",2016-08-18,"[['Du', 'Miao', '']]"
2111.02679,Yutian Lin,"Xiaoyang Guo, Tianhao Zhao, Yutian Lin, Bo Du","MixSiam: A Mixture-based Approach to Self-supervised Representation
  Learning",9 pages,,,,cs.CV,http://creativecommons.org/licenses/by/4.0/,"  Recently contrastive learning has shown significant progress in learning
visual representations from unlabeled data. The core idea is training the
backbone to be invariant to different augmentations of an instance. While most
methods only maximize the feature similarity between two augmented data, we
further generate more challenging training samples and force the model to keep
predicting discriminative representation on these hard samples. In this paper,
we propose MixSiam, a mixture-based approach upon the traditional siamese
network. On the one hand, we input two augmented images of an instance to the
backbone and obtain the discriminative representation by performing an
element-wise maximum of two features. On the other hand, we take the mixture of
these augmented images as input, and expect the model prediction to be close to
the discriminative representation. In this way, the model could access more
variant data samples of an instance and keep predicting invariant
discriminative representations for them. Thus the learned model is more robust
compared to previous contrastive learning methods. Extensive experiments on
large-scale datasets show that MixSiam steadily improves the baseline and
achieves competitive results with state-of-the-art methods. Our code will be
released soon.
","[{'version': 'v1', 'created': 'Thu, 4 Nov 2021 08:12:47 GMT'}]",2021-11-05,"[['Guo', 'Xiaoyang', ''], ['Zhao', 'Tianhao', ''], ['Lin', 'Yutian', ''], ['Du', 'Bo', '']]"
2203.02458,D\'avid Javorsk\'y,"D\'avid Javorsk\'y, Dominik Mach\'a\v{c}ek, Ond\v{r}ej Bojar","Comprehension of Subtitles from Re-Translating Simultaneous Speech
  Translation",,,,,cs.CL,http://creativecommons.org/licenses/by/4.0/,"  In simultaneous speech translation, one can vary the size of the output
window, system latency and sometimes the allowed level of rewriting. The effect
of these properties on readability and comprehensibility has not been tested
with modern neural translation systems. In this work, we propose an evaluation
method and investigate the effects on comprehension and user preferences. It is
a pilot study with 14 users on 2 hours of German documentaries or speeches with
online translations into Czech. We collect continuous feedback and answers on
factual questions. Our results show that the subtitling layout or flicker have
a little effect on comprehension, in contrast to machine translation itself and
individual competence. Other results show that users with a limited knowledge
of the source language have different preferences to stability and latency than
the users with zero knowledge. The results are statistically insignificant,
however, we show that our method works and can be reproduced in larger volume.
","[{'version': 'v1', 'created': 'Fri, 4 Mar 2022 17:41:39 GMT'}]",2022-03-07,"[['Javorský', 'Dávid', ''], ['Macháček', 'Dominik', ''], ['Bojar', 'Ondřej', '']]"
2101.12447,Alexandros Stergiou MSc,Alexandros Stergiou,The Mind's Eye: Visualizing Class-Agnostic Features of CNNs,,,,,cs.CV,http://creativecommons.org/licenses/by/4.0/,"  Visual interpretability of Convolutional Neural Networks (CNNs) has gained
significant popularity because of the great challenges that CNN complexity
imposes to understanding their inner workings. Although many techniques have
been proposed to visualize class features of CNNs, most of them do not provide
a correspondence between inputs and the extracted features in specific layers.
This prevents the discovery of stimuli that each layer responds better to. We
propose an approach to visually interpret CNN features given a set of images by
creating corresponding images that depict the most informative features of a
specific layer. Exploring features in this class-agnostic manner allows for a
greater focus on the feature extractor of CNNs. Our method uses a
dual-objective activation maximization and distance minimization loss, without
requiring a generator network nor modifications to the original model. This
limits the number of FLOPs to that of the original network. We demonstrate the
visualization quality on widely-used architectures.
","[{'version': 'v1', 'created': 'Fri, 29 Jan 2021 07:46:39 GMT'}]",2021-02-01,"[['Stergiou', 'Alexandros', '']]"
2105.09146,Mulugeta Haile,"Gregory Barber, Mulugeta A. Haile, Tzikang Chen","Physical Constraint Embedded Neural Networks for inference and noise
  regulation","14 pages, 10 figures",,,,cs.LG physics.app-ph,http://creativecommons.org/licenses/by/4.0/,"  Neural networks often require large amounts of data to generalize and can be
ill-suited for modeling small and noisy experimental datasets. Standard network
architectures trained on scarce and noisy data will return predictions that
violate the underlying physics. In this paper, we present methods for embedding
even--odd symmetries and conservation laws in neural networks and propose novel
extensions and use cases for physical constraint embedded neural networks. We
design an even--odd decomposition architecture for disentangling a neural
network parameterized function into its even and odd components and demonstrate
that it can accurately infer symmetries without prior knowledge. We highlight
the noise resilient properties of physical constraint embedded neural networks
and demonstrate their utility as physics-informed noise regulators. Here we
employed a conservation of energy constraint embedded network as a
physics-informed noise regulator for a symbolic regression task. We showed that
our approach returns a symbolic representation of the neural network
parameterized function that aligns well with the underlying physics while
outperforming a baseline symbolic regression approach.
","[{'version': 'v1', 'created': 'Wed, 19 May 2021 14:07:20 GMT'}]",2021-05-20,"[['Barber', 'Gregory', ''], ['Haile', 'Mulugeta A.', ''], ['Chen', 'Tzikang', '']]"
2105.10037,Dripta S. Raychaudhuri,"Dripta S. Raychaudhuri, Sujoy Paul, Jeroen van Baar, Amit K.
  Roy-Chowdhury",Cross-domain Imitation from Observations,Accepted at ICML 2021 as a long presentation,,,,cs.LG cs.AI,http://creativecommons.org/licenses/by/4.0/,"  Imitation learning seeks to circumvent the difficulty in designing proper
reward functions for training agents by utilizing expert behavior. With
environments modeled as Markov Decision Processes (MDP), most of the existing
imitation algorithms are contingent on the availability of expert
demonstrations in the same MDP as the one in which a new imitation policy is to
be learned. In this paper, we study the problem of how to imitate tasks when
there exist discrepancies between the expert and agent MDP. These discrepancies
across domains could include differing dynamics, viewpoint, or morphology; we
present a novel framework to learn correspondences across such domains.
Importantly, in contrast to prior works, we use unpaired and unaligned
trajectories containing only states in the expert domain, to learn this
correspondence. We utilize a cycle-consistency constraint on both the state
space and a domain agnostic latent space to do this. In addition, we enforce
consistency on the temporal position of states via a normalized position
estimator function, to align the trajectories across the two domains. Once this
correspondence is found, we can directly transfer the demonstrations on one
domain to the other and use it for imitation. Experiments across a wide variety
of challenging domains demonstrate the efficacy of our approach.
","[{'version': 'v1', 'created': 'Thu, 20 May 2021 21:08:25 GMT'}]",2021-05-24,"[['Raychaudhuri', 'Dripta S.', ''], ['Paul', 'Sujoy', ''], ['van Baar', 'Jeroen', ''], ['Roy-Chowdhury', 'Amit K.', '']]"
2103.06238,Benzar Glen Grepon,Benzar Glen Grepon and Aldwin Lester Martinez,"Architectural Visualization Using Virtual Reality: A User Experience in
  Simulating Buildings of a Community College in Bukidnon, Philippines",19 pages,"International Journal of Computing Sciences Research, [S.l.], v.
  5, n. 1, p. 644-662, Feb. 2021",10.25147/ijcsr.2017.001.1.64,,cs.HC,http://creativecommons.org/licenses/by/4.0/,"  The study aims to design and develop a virtual structural design that
simulates the campus and its buildings of a community college in Bukidnon,
Philippines through Virtual Reality. With the immersion of technology, this
project represents the architectural design of the establishment with the use
of Virtual Reality Technology. The project uses a modified Iterative
Development Model which is a guide for the design and development of the 3D
Models and VR Application. TinkerCAD which is a web-based application has been
used to design buildings on the other hand Unity is used to develop the
structural designs of the buildings. The respondents of this study are the
Grade 12 Senior High students from the 4 schools which are geographically near
to the college. With this study, the researchers were able to showcase its VR
Application to the students and later evaluated using a System Usability Scale,
a 10 item questionnaire measuring usability with an overall average of 90% or
Point Score of 4.5 which is interpreted as excellent in a Likert table for
descriptive interpretation. With the use of the VR application potential
students of the college will be able to visualize and experience the present
structures of the college without being physically present in the area. In this
paper, the buildings and structures of NBCC were designed and developed through
a Virtual Reality Platform allowing students from different secondary schools
that are geographically near to the college to experience the feeling to be in
the school without being able to set a step in physically.
","[{'version': 'v1', 'created': 'Mon, 15 Feb 2021 03:55:39 GMT'}]",2021-03-16,"[['Grepon', 'Benzar Glen', ''], ['Martinez', 'Aldwin Lester', '']]"
