id,submitter,authors,title,comments,journal-ref,doi,report-no,categories,license,abstract,versions,update_date,authors_parsed
2111.10093,Chenglin Li,"Chenglin Li, Mingjun Zhao, Huanming Zhang, Chenyun Yu, Lei Cheng,
  Guoqiang Shu, Beibei Kong, Di Niu","RecGURU: Adversarial Learning of Generalized User Representations for
  Cross-Domain Recommendation","11 pages, 2 figures, 4 tables, Proceedings of the Fifteenth ACM
  International Conference on Web Search and Data Mining",,10.1145/3488560.3498388,,cs.IR cs.AI,http://creativecommons.org/licenses/by/4.0/,"  Cross-domain recommendation can help alleviate the data sparsity issue in
traditional sequential recommender systems. In this paper, we propose the
RecGURU algorithm framework to generate a Generalized User Representation (GUR)
incorporating user information across domains in sequential recommendation,
even when there is minimum or no common users in the two domains. We propose a
self-attentive autoencoder to derive latent user representations, and a domain
discriminator, which aims to predict the origin domain of a generated latent
representation. We propose a novel adversarial learning method to train the two
modules to unify user embeddings generated from different domains into a single
global GUR for each user. The learned GUR captures the overall preferences and
characteristics of a user and thus can be used to augment the behavior data and
improve recommendations in any single domain in which the user is involved.
Extensive experiments have been conducted on two public cross-domain
recommendation datasets as well as a large dataset collected from real-world
applications. The results demonstrate that RecGURU boosts performance and
outperforms various state-of-the-art sequential recommendation and cross-domain
recommendation methods. The collected data will be released to facilitate
future research.
","[{'version': 'v1', 'created': 'Fri, 19 Nov 2021 08:41:06 GMT'}]",2021-11-22,"[['Li', 'Chenglin', ''], ['Zhao', 'Mingjun', ''], ['Zhang', 'Huanming', ''], ['Yu', 'Chenyun', ''], ['Cheng', 'Lei', ''], ['Shu', 'Guoqiang', ''], ['Kong', 'Beibei', ''], ['Niu', 'Di', '']]"
2202.03235,Souvik Naskar,"Souvik Naskar, Anikesh Pal","Effects of kinematic and magnetic boundary conditions on the dynamics of
  convection-driven plane layer dynamos",,,,,physics.flu-dyn physics.geo-ph,http://creativecommons.org/licenses/by/4.0/,"  Rapidly rotating convection-driven dynamos are investigated under different
kinematic and magnetic boundary conditions using DNS. At a fixed rotation rate,
represented by the Ekman number $E=5\times10^{-7}$, the thermal forcing is
varied from 2 to 20 times its value at the onset of convection
($\mathcal{R}=Ra/Ra_c=2-20$), keeping the fluid properties constant
($Pr=Pr_m=1$). The statistical behavior, force balance and heat transport
characteristics of the dynamos depend on boundary conditions that dictate both
boundary layer and the interior dynamics. At a fixed thermal forcing
($\mathcal{R}=3$), the Ekman plumes in the presence of viscous boundary layers
lead to energetic vortices that result in higher enstrophy and kinetic helicity
with no-slip boundaries compared to free-slip boundaries. The structure and
strength of the magnetic field are also dictated by the boundary conditions.
Though the leading order force balance remains geostrophic, Lorentz force
dominates inside the thermal boundary layer with no-slip, electrically
conducting walls. Here, the Lorentz work term in the turbulent kinetic energy
budget is found to have components that exchange energy from the velocity field
to the magnetic field, and vice-versa. However, with no-slip, insulated walls,
all Lorentz work components perform unidirectional energy transfer to produce
magnetic energy from the kinetic energy of the fluid. The heat transfer
enhancement in dynamos, compared to non-magnetic rotating convection, exhibits
a peak in the range $\mathcal{R}=3-5$. For free-slip conditions, dynamo action
may alter the heat transport by suppressing the formation of large-scale
vortices. However, the highest heat transfer enhancement occurs when the
boundaries are no-slip, electrically conducting walls.
","[{'version': 'v1', 'created': 'Mon, 7 Feb 2022 14:40:50 GMT'}]",2022-02-08,"[['Naskar', 'Souvik', ''], ['Pal', 'Anikesh', '']]"
2011.09534,Nicolas Rougier,Nicolas P. Rougier and Georgios Is. Detorakis,Randomized Self Organizing Map,"32 pages, 19 figures",,,,cs.NE cs.LG,http://creativecommons.org/licenses/by/4.0/,"  We propose a variation of the self organizing map algorithm by considering
the random placement of neurons on a two-dimensional manifold, following a blue
noise distribution from which various topologies can be derived. These
topologies possess random (but controllable) discontinuities that allow for a
more flexible self-organization, especially with high-dimensional data. The
proposed algorithm is tested on one-, two- and three-dimensions tasks as well
as on the MNIST handwritten digits dataset and validated using spectral
analysis and topological data analysis tools. We also demonstrate the ability
of the randomized self-organizing map to gracefully reorganize itself in case
of neural lesion and/or neurogenesis.
","[{'version': 'v1', 'created': 'Wed, 18 Nov 2020 20:34:16 GMT'}]",2020-11-20,"[['Rougier', 'Nicolas P.', ''], ['Detorakis', 'Georgios Is.', '']]"
2104.01270,Benno Stein,"Benno Stein, Bor-Yuh Evan Chang, Manu Sridharan",Demanded Abstract Interpretation (Extended Version),extended version of PLDI'21 paper (with appendices),,10.1145/3453483.3454044,,cs.PL,http://creativecommons.org/licenses/by/4.0/,"  We consider the problem of making expressive static analyzers interactive.
Formal static analysis is seeing increasingly widespread adoption as a tool for
verification and bug-finding, but even with powerful cloud infrastructure it
can take minutes or hours to get batch analysis results after a code change.
While existing techniques offer some demand-driven or incremental aspects for
certain classes of analysis, the fundamental challenge we tackle is doing both
for arbitrary abstract interpreters.
  Our technique, demanded abstract interpretation, lifts program syntax and
analysis state to a dynamically evolving graph structure, in which program
edits, client-issued queries, and evaluation of abstract semantics are all
treated uniformly. The key difficulty addressed by our approach is the
application of general incremental computation techniques to the complex,
cyclic dependency structure induced by abstract interpretation of loops with
widening operators. We prove that desirable abstract interpretation
meta-properties, including soundness and termination, are preserved in our
approach, and that demanded analysis results are equal to those computed by a
batch abstract interpretation. Experimental results suggest promise for a
prototype demanded abstract interpretation framework: by combining incremental
and demand-driven techniques, our framework consistently delivers analysis
results at interactive speeds, answering 95% of queries within 1.2 seconds.
","[{'version': 'v1', 'created': 'Fri, 2 Apr 2021 23:08:47 GMT'}, {'version': 'v2', 'created': 'Tue, 6 Apr 2021 22:25:43 GMT'}]",2021-04-08,"[['Stein', 'Benno', ''], ['Chang', 'Bor-Yuh Evan', ''], ['Sridharan', 'Manu', '']]"
2201.02028,Nico Hambauer,"Maximilian Harl, Marvin Herchenbach, Sven Kruschel, Nico Hambauer,
  Patrick Zschech, Mathias Kraus","A Light in the Dark: Deep Learning Practices for Industrial Computer
  Vision","Preprint accepted for archival and presentation at the 17th
  International Conference on Wirtschaftsinformatik 2022. 14 pages, 5 figures,
  4 tables",,,,cs.CV cs.AI cs.LG,http://creativecommons.org/licenses/by/4.0/,"  In recent years, large pre-trained deep neural networks (DNNs) have
revolutionized the field of computer vision (CV). Although these DNNs have been
shown to be very well suited for general image recognition tasks, application
in industry is often precluded for three reasons: 1) large pre-trained DNNs are
built on hundreds of millions of parameters, making deployment on many devices
impossible, 2) the underlying dataset for pre-training consists of general
objects, while industrial cases often consist of very specific objects, such as
structures on solar wafers, 3) potentially biased pre-trained DNNs raise legal
issues for companies. As a remedy, we study neural networks for CV that we
train from scratch. For this purpose, we use a real-world case from a solar
wafer manufacturer. We find that our neural networks achieve similar
performances as pre-trained DNNs, even though they consist of far fewer
parameters and do not rely on third-party datasets.
","[{'version': 'v1', 'created': 'Thu, 6 Jan 2022 12:36:35 GMT'}]",2022-01-07,"[['Harl', 'Maximilian', ''], ['Herchenbach', 'Marvin', ''], ['Kruschel', 'Sven', ''], ['Hambauer', 'Nico', ''], ['Zschech', 'Patrick', ''], ['Kraus', 'Mathias', '']]"
2110.07640,Katy Ilonka Gero,"Katy Ilonka Gero, Vivian Liu and Lydia B. Chilton",Sparks: Inspiration for Science Writing using Language Models,,,,,cs.HC cs.CL,http://creativecommons.org/licenses/by/4.0/,"  Large-scale language models are rapidly improving, performing well on a wide
variety of tasks with little to no customization. In this work we investigate
how language models can support science writing, a challenging writing task
that is both open-ended and highly constrained. We present a system for
generating ""sparks"", sentences related to a scientific concept intended to
inspire writers. We find that our sparks are more coherent and diverse than a
competitive language model baseline, and approach a human-created gold
standard. In a study with 13 PhD students writing on topics of their own
selection, we find three main use cases of sparks: aiding with crafting
detailed sentences, providing interesting angles to engage readers, and
demonstrating common reader perspectives. We also report on the various reasons
sparks were considered unhelpful, and discuss how we might improve language
models as writing support tools.
","[{'version': 'v1', 'created': 'Thu, 14 Oct 2021 18:03:11 GMT'}]",2021-10-18,"[['Gero', 'Katy Ilonka', ''], ['Liu', 'Vivian', ''], ['Chilton', 'Lydia B.', '']]"
2203.01902,Jean-Michel Fortin,"Jean-Michel Fortin, Olivier Gamache, Vincent Grondin, Fran\c{c}ois
  Pomerleau, Philippe Gigu\`ere",Instance Segmentation for Autonomous Log Grasping in Forestry Operations,"8 pages, 6 figures, submitted to IROS 2022",,,,cs.CV cs.RO,http://creativecommons.org/licenses/by/4.0/,"  Wood logs picking is a challenging task to automate. Indeed, logs usually
come in cluttered configurations, randomly orientated and overlapping. Recent
work on log picking automation usually assume that the logs' pose is known,
with little consideration given to the actual perception problem. In this
paper, we squarely address the latter, using a data-driven approach. First, we
introduce a novel dataset, named TimberSeg 1.0, that is densely annotated,
i.e., that includes both bounding boxes and pixel-level mask annotations for
logs. This dataset comprises 220 images with 2500 individually segmented logs.
Using our dataset, we then compare three neural network architectures on the
task of individual logs detection and segmentation; two region-based methods
and one attention-based method. Unsurprisingly, our results show that
axis-aligned proposals, failing to take into account the directional nature of
logs, underperform with 19.03 mAP. A rotation-aware proposal method
significantly improve results to 31.83 mAP. More interestingly, a
Transformer-based approach, without any inductive bias on rotations,
outperformed the two others, achieving a mAP of 57.53 on our dataset. Our use
case demonstrates the limitations of region-based approaches for cluttered,
elongated objects. It also highlights the potential of attention-based methods
on this specific task, as they work directly at the pixel-level. These
encouraging results indicate that such a perception system could be used to
assist the operators on the short-term, or to fully automate log picking
operations in the future.
","[{'version': 'v1', 'created': 'Thu, 3 Mar 2022 18:29:25 GMT'}]",2022-03-04,"[['Fortin', 'Jean-Michel', ''], ['Gamache', 'Olivier', ''], ['Grondin', 'Vincent', ''], ['Pomerleau', 'François', ''], ['Giguère', 'Philippe', '']]"
2105.08645,Long Phan,"Long Phan, Hieu Tran, Daniel Le, Hieu Nguyen, James Anibal, Alec
  Peltekian, and Yanfang Ye",CoTexT: Multi-task Learning with Code-Text Transformer,,,,,cs.AI cs.PL,http://creativecommons.org/licenses/by/4.0/,"  We present CoTexT, a pre-trained, transformer-based encoder-decoder model
that learns the representative context between natural language (NL) and
programming language (PL). Using self-supervision, CoTexT is pre-trained on
large programming language corpora to learn a general understanding of language
and code. CoTexT supports downstream NL-PL tasks such as code
summarizing/documentation, code generation, defect detection, and code
debugging. We train CoTexT on different combinations of available PL corpus
including both ""bimodal"" and ""unimodal"" data. Here, bimodal data is the
combination of text and corresponding code snippets, whereas unimodal data is
merely code snippets. We first evaluate CoTexT with multi-task learning: we
perform Code Summarization on 6 different programming languages and Code
Refinement on both small and medium size featured in the CodeXGLUE dataset. We
further conduct extensive experiments to investigate CoTexT on other tasks
within the CodeXGlue dataset, including Code Generation and Defect Detection.
We consistently achieve SOTA results in these tasks, demonstrating the
versatility of our models.
","[{'version': 'v1', 'created': 'Tue, 18 May 2021 16:22:05 GMT'}, {'version': 'v2', 'created': 'Wed, 9 Jun 2021 05:42:26 GMT'}, {'version': 'v3', 'created': 'Sat, 12 Jun 2021 08:41:01 GMT'}, {'version': 'v4', 'created': 'Mon, 21 Jun 2021 11:34:45 GMT'}]",2021-06-22,"[['Phan', 'Long', ''], ['Tran', 'Hieu', ''], ['Le', 'Daniel', ''], ['Nguyen', 'Hieu', ''], ['Anibal', 'James', ''], ['Peltekian', 'Alec', ''], ['Ye', 'Yanfang', '']]"
1904.01521,Oliver Kunc,Oliver Kunc and Felix Fritzen,"Finite Strain Homogenization Using a Reduced Basis and Efficient
  Sampling",28 pages,"Math. Comput. Appl. 2019, 24, 56",10.3390/mca24020056,,cs.CE cs.NA,http://creativecommons.org/licenses/by/4.0/,"  The computational homogenization of hyperelastic solids in the geometrically
nonlinear context has yet to be treated with sufficient efficiency in order to
allow for real-world applications in true multiscale settings. This problem is
addressed by a problem-specific surrogate model founded on a reduced basis
approximation of the deformation gradient on the microscale. The setup phase is
based upon a snapshot POD on deformation gradient fluctuations, in contrast to
the widespread displacement-based approach. In order to reduce the
computational offline costs, the space of relevant macroscopic stretch tensors
is sampled efficiently by employing the Hencky strain. Numerical results show
speed-up factors in the order of 5-100 and significantly improved robustness
while retaining good accuracy. An open-source demonstrator tool with 50 lines
of code emphasizes the simplicity and efficiency of the method.
","[{'version': 'v1', 'created': 'Mon, 1 Apr 2019 11:19:24 GMT'}, {'version': 'v2', 'created': 'Thu, 4 Apr 2019 06:15:51 GMT'}, {'version': 'v3', 'created': 'Tue, 28 May 2019 12:07:23 GMT'}]",2019-05-29,"[['Kunc', 'Oliver', ''], ['Fritzen', 'Felix', '']]"
2012.15054,Tasfia Shermin,"Tasfia Shermin, Shyh Wei Teng, Ferdous Sohel, Manzur Murshed, Guojun
  Lu",Bidirectional Mapping Coupled GAN for Generalized Zero-Shot Learning,,,,,cs.CV,http://creativecommons.org/licenses/by/4.0/,"  Bidirectional mapping-based generalized zero-shot learning (GZSL) methods
rely on the quality of synthesized features to recognize seen and unseen data.
Therefore, learning a joint distribution of seen-unseen domains and preserving
domain distinction is crucial for these methods. However, existing methods only
learn the underlying distribution of seen data, although unseen class semantics
are available in the GZSL problem setting. Most methods neglect retaining
domain distinction and use the learned distribution to recognize seen and
unseen data. Consequently, they do not perform well. In this work, we utilize
the available unseen class semantics alongside seen class semantics and learn
joint distribution through a strong visual-semantic coupling. We propose a
bidirectional mapping coupled generative adversarial network (BMCoGAN) by
extending the coupled generative adversarial network into a dual-domain
learning bidirectional mapping model. We further integrate a Wasserstein
generative adversarial optimization to supervise the joint distribution
learning. We design a loss optimization for retaining domain distinctive
information in the synthesized features and reducing bias towards seen classes,
which pushes synthesized seen features towards real seen features and pulls
synthesized unseen features away from real seen features. We evaluate BMCoGAN
on benchmark datasets and demonstrate its superior performance against
contemporary methods.
","[{'version': 'v1', 'created': 'Wed, 30 Dec 2020 06:11:29 GMT'}, {'version': 'v2', 'created': 'Fri, 19 Feb 2021 08:25:09 GMT'}]",2021-02-22,"[['Shermin', 'Tasfia', ''], ['Teng', 'Shyh Wei', ''], ['Sohel', 'Ferdous', ''], ['Murshed', 'Manzur', ''], ['Lu', 'Guojun', '']]"
2108.13069,Kostyantyn Galaydych,"K. V. Galaydych, G. V. Sotnikov, I. N. Onishchenko","Theory of wakefields excited by an off-axis drive bunch in a
  plasma-dielectric waveguide",,,,,physics.acc-ph physics.plasm-ph,http://creativecommons.org/licenses/by/4.0/,"  A linear theory of a wakefield excitation in a plasma-dielectric accelerating
structure by a drive electron bunch in the case of an off-axis bunch injection
has been constructed. The structure under investigation is a round
dielectric-loaded metal waveguide with a channel for the charged particles,
filled with homogeneous cold plasma. Derived theory was used to investigate
numerically the spatial distribution of the bunch-excited wakefield components,
which act on both the drive and witness bunches.
","[{'version': 'v1', 'created': 'Mon, 30 Aug 2021 09:02:38 GMT'}, {'version': 'v2', 'created': 'Mon, 20 Dec 2021 13:13:34 GMT'}]",2021-12-21,"[['Galaydych', 'K. V.', ''], ['Sotnikov', 'G. V.', ''], ['Onishchenko', 'I. N.', '']]"
2101.02842,Takuma Yoneda,"Takuma Yoneda, Charles Schaff, Takahiro Maeda, Matthew Walter","Grasp and Motion Planning for Dexterous Manipulation for the Real Robot
  Challenge","The winning submission to Real Robot Challenge
  (https://real-robot-challenge.com/)",,,,cs.RO cs.AI,http://creativecommons.org/licenses/by/4.0/,"  This report describes our winning submission to the Real Robot Challenge
(https://real-robot-challenge.com/). The Real Robot Challenge is a three-phase
dexterous manipulation competition that involves manipulating various
rectangular objects with the TriFinger Platform. Our approach combines motion
planning with several motion primitives to manipulate the object. For Phases 1
and 2, we additionally learn a residual policy in simulation that applies
corrective actions on top of our controller. Our approach won first place in
Phase 2 and Phase 3 of the competition. We were anonymously known as
`ardentstork' on the competition leaderboard
(https://real-robot-challenge.com/leader-board). Videos and our code can be
found at https://github.com/ripl-ttic/real-robot-challenge.
","[{'version': 'v1', 'created': 'Fri, 8 Jan 2021 04:13:39 GMT'}]",2021-01-11,"[['Yoneda', 'Takuma', ''], ['Schaff', 'Charles', ''], ['Maeda', 'Takahiro', ''], ['Walter', 'Matthew', '']]"
2202.00327,Ankit Ruhi Dr.,"A. Chertock, P. Degond, G. Dimarco, M. Luk\'a\v{c}ova-Medvid'ov\'a, A.
  Ruhi",On a hybrid continuum-kinetic model for complex fluids,,,,,math.NA cs.NA,http://creativecommons.org/licenses/by/4.0/,"  In the present work, we first introduce a general framework for modelling
complex multiscale fluids and then focus on the derivation and analysis of a
new hybrid continuum-kinetic model. In particular, we combine conservation of
mass and momentum for an isentropic macroscopic model with a kinetic
representation of the microscopic behaviour. After introducing a small scale of
interest, we compute the complex stress tensor by means of Irving-Kirkwood
formula. The latter requires an expansion of kinetic distribution around an
equilibrium state and a successive homogenization over the fast in time and
small in space scale dynamics. For a new hybrid continuum-kinetic model the
results of linear stability analysis indicates a conditional stability in the
relevant low-speed regimes and instability for high speed regimes for higher
modes. Extensive numerical experiments confirm that the proposed multiscale
model can reflect new phenomena of complex fluids not being present in standard
Newtonian fluids. Consequently, the proposed general technique can be
successfully used to derive new interesting systems combining the macro and
micro structure of a given physical problem.
","[{'version': 'v1', 'created': 'Tue, 1 Feb 2022 10:52:06 GMT'}]",2022-02-02,"[['Chertock', 'A.', ''], ['Degond', 'P.', ''], ['Dimarco', 'G.', ''], [""Lukáčova-Medvid'ová"", 'M.', ''], ['Ruhi', 'A.', '']]"
2011.05334,Rebecca Levy,"Rebecca C. Levy, Alberto D. Bolatto, Adam K. Leroy, Kimberly L. Emig,
  Mark Gorski, Nico Krieger, Laura Lenkic, David S. Meier, Elisabeth A. C.
  Mills, Juergen Ott, Erik Rosolowsky, Elizabeth Tarantino, Sylvain Veilleux,
  Fabian Walter, Axel Weiss, Martin A. Zwaan",Outflows from Super Star Clusters in the Central Starburst of NGC253,Accepted to ApJ,,10.3847/1538-4357/abec84,,astro-ph.GA,http://creativecommons.org/licenses/by/4.0/,"  Young massive clusters play an important role in the evolution of their host
galaxies, and feedback from the high-mass stars in these clusters can have
profound effects on the surrounding interstellar medium. The nuclear starburst
in the nearby galaxy NGC253 at a distance of 3.5 Mpc is a key laboratory in
which to study star formation in an extreme environment. Previous high
resolution (1.9 pc) dust continuum observations from ALMA discovered 14
compact, massive super star clusters (SSCs) still in formation. We present here
ALMA data at 350 GHz with 28 milliarcsecond (0.5 pc) resolution. We detect
blueshifted absorption and redshifted emission (P-Cygni profiles) towards three
of these SSCs in multiple lines, including CS 7$-$6 and H$^{13}$CN 4$-$3, which
represents direct evidence for previously unobserved outflows. The mass
contained in these outflows is a significant fraction of the cluster gas
masses, which suggests we are witnessing a short but important phase. Further
evidence of this is the finding of a molecular shell around the only SSC
visible at near-IR wavelengths. We model the P-Cygni line profiles to constrain
the outflow geometry, finding that the outflows must be nearly spherical.
Through a comparison of the outflow properties with predictions from
simulations, we find that none of the available mechanisms completely explains
the observations, although dust-reprocessed radiation pressure and O star
stellar winds are the most likely candidates. The observed outflows will have a
very substantial effect on the clusters' evolution and star formation
efficiency.
","[{'version': 'v1', 'created': 'Tue, 10 Nov 2020 19:00:00 GMT'}, {'version': 'v2', 'created': 'Thu, 12 Nov 2020 14:59:49 GMT'}, {'version': 'v3', 'created': 'Sat, 6 Mar 2021 18:58:55 GMT'}]",2021-05-05,"[['Levy', 'Rebecca C.', ''], ['Bolatto', 'Alberto D.', ''], ['Leroy', 'Adam K.', ''], ['Emig', 'Kimberly L.', ''], ['Gorski', 'Mark', ''], ['Krieger', 'Nico', ''], ['Lenkic', 'Laura', ''], ['Meier', 'David S.', ''], ['Mills', 'Elisabeth A. C.', ''], ['Ott', 'Juergen', ''], ['Rosolowsky', 'Erik', ''], ['Tarantino', 'Elizabeth', ''], ['Veilleux', 'Sylvain', ''], ['Walter', 'Fabian', ''], ['Weiss', 'Axel', ''], ['Zwaan', 'Martin A.', '']]"
1910.00714,Clebeson Santos Msc,"Clebeson Canuto, Plinio Moreno, Jorge Samatelo, Raquel Vassallo,
  Jos\'e Santos-Victor","Action Anticipation for Collaborative Environments: The Impact of
  Contextual Information and Uncertainty-Based Prediction","27 pages, 16 figures, Neurocomputing",,,,cs.RO cs.AI cs.CV,http://creativecommons.org/licenses/by/4.0/,"  To interact with humans in collaborative environments, machines need to be
able to predict (i.e., anticipate) future events, and execute actions in a
timely manner. However, the observation of the human limb movements may not be
sufficient to anticipate their actions unambiguously. In this work, we consider
two additional sources of information (i.e., context) over time, gaze, movement
and object information, and study how these additional contextual cues improve
the action anticipation performance. We address action anticipation as a
classification task, where the model takes the available information as the
input and predicts the most likely action. We propose to use the uncertainty
about each prediction as an online decision-making criterion for action
anticipation. Uncertainty is modeled as a stochastic process applied to a
time-based neural network architecture, which improves the conventional
class-likelihood (i.e., deterministic) criterion. The main contributions of
this paper are four-fold: (i) We propose a novel and effective decision-making
criterion that can be used to anticipate actions even in situations of high
ambiguity; (ii) we propose a deep architecture that outperforms previous
results in the action anticipation task when using the Acticipate collaborative
dataset; (iii) we show that contextual information is important to disambiguate
the interpretation of similar actions; and (iv) we also provide a formal
description of three existing performance metrics that can be easily used to
evaluate action anticipation models.Our results on the Acticipate dataset
showed the importance of contextual information and the uncertainty criterion
for action anticipation. We achieve an average accuracy of 98.75% in the
anticipation task using only an average of 25% of observations.
","[{'version': 'v1', 'created': 'Tue, 1 Oct 2019 23:30:08 GMT'}, {'version': 'v2', 'created': 'Thu, 18 Jun 2020 06:17:03 GMT'}]",2020-06-19,"[['Canuto', 'Clebeson', ''], ['Moreno', 'Plinio', ''], ['Samatelo', 'Jorge', ''], ['Vassallo', 'Raquel', ''], ['Santos-Victor', 'José', '']]"
2203.07278,Sergio Munoz,"J. Gonz\'alez-Carbajal, Pedro Urda, Sergio Mu\~noz, Jos\'e L. Escalona","Estimation of the trajectory and attitude of railway vehicles using
  inertial sensors with application to track geometry measurement",,,,,cs.CE,http://creativecommons.org/licenses/by/4.0/,"  This paper describes a novel method for the estimation of the trajectory
curve and orientation of a rigid body moving along a railway track. Compared to
other recent developments in the literature, the presented approach has the
significant advantage of tracking the position and orientation of a railway
vehicle using inertial sensors only, excluding global position sensors (GNSS or
total station) and also excluding global orientation sensors (magnetometers or
inclinometers). The algorithm is based on a kinematic model of the relative
motion of the body with respect to the track. This kinematic model is used as
the system equations of a Kalman filter algorithm that includes in the state
vector the coordinates used to define the position and orientation of the body.
Two different Kalman filter approaches are described. In the first one, the
position and orientation are calculated independently. In the second one, both
position and orientation are calculated as a coupled problem. Crucial to the
success of the results of the Kalman filters is the use of the correct
covariance matrices associated with the system process and the measurements.
The calculated trajectory and orientation are applied in this research to the
problem of track geometry measurement. A scale track with known design geometry
and irregularities is used to conduct experiments for tuning and evaluating the
quality of the output of the algorithm. Results show that the developed
algorithm is accurate enough for this application. They also show that, using
either of the two proposed Kalman filtering approaches, the constrained maximum
likelihood method for the estimation of the covariance matrices performs
similarly to the known-output method. This is very convenient because it allows
a straightforward application of the observation model in different scenarios.
","[{'version': 'v1', 'created': 'Mon, 14 Mar 2022 16:54:00 GMT'}]",2022-03-15,"[['González-Carbajal', 'J.', ''], ['Urda', 'Pedro', ''], ['Muñoz', 'Sergio', ''], ['Escalona', 'José L.', '']]"
2106.08118,Amir Mozammel,"Mohsen Moradi, Amir Mozammel","A Monte-Carlo Based Construction of Polarization-Adjusted Convolutional
  (PAC) Codes",,,,,cs.IT math.IT,http://creativecommons.org/licenses/by/4.0/,"  This paper proposes a rate-profile construction method for
polarization-adjusted convolutional (PAC) codes of any code length and rate,
which is capable of maintaining trade-off between the error-correction
performance and decoding complexity of PAC code. The proposed method can
improve the error-correction performance of PAC codes while guaranteeing a low
mean sequential decoding complexity for signal-to-noise ratio (SNR) values
beyond a target SNR value.
","[{'version': 'v1', 'created': 'Tue, 15 Jun 2021 13:27:38 GMT'}]",2021-06-16,"[['Moradi', 'Mohsen', ''], ['Mozammel', 'Amir', '']]"
2101.01637,Chao Zhang,"Chao Zhang, Joaquin Vanschoren, Arlette van Wissen, Daniel Lakens,
  Boris de Ruyter, and Wijnand A. IJsselsteijn",Theory-based Habit Modeling for Enhancing Behavior Prediction,,,,,cs.AI cs.HC cs.LG,http://creativecommons.org/licenses/by/4.0/,"  Psychological theories of habit posit that when a strong habit is formed
through behavioral repetition, it can trigger behavior automatically in the
same environment. Given the reciprocal relationship between habit and behavior,
changing lifestyle behaviors (e.g., toothbrushing) is largely a task of
breaking old habits and creating new and healthy ones. Thus, representing
users' habit strengths can be very useful for behavior change support systems
(BCSS), for example, to predict behavior or to decide when an intervention
reaches its intended effect. However, habit strength is not directly observable
and existing self-report measures are taxing for users. In this paper, built on
recent computational models of habit formation, we propose a method to enable
intelligent systems to compute habit strength based on observable behavior. The
hypothesized advantage of using computed habit strength for behavior prediction
was tested using data from two intervention studies, where we trained
participants to brush their teeth twice a day for three weeks and monitored
their behaviors using accelerometers. Through hierarchical cross-validation, we
found that for the task of predicting future brushing behavior, computed habit
strength clearly outperformed self-reported habit strength (in both studies)
and was also superior to models based on past behavior frequency (in the larger
second study). Our findings provide initial support for our theory-based
approach of modeling user habits and encourages the use of habit computation to
deliver personalized and adaptive interventions.
","[{'version': 'v1', 'created': 'Tue, 5 Jan 2021 16:42:59 GMT'}]",2021-01-06,"[['Zhang', 'Chao', ''], ['Vanschoren', 'Joaquin', ''], ['van Wissen', 'Arlette', ''], ['Lakens', 'Daniel', ''], ['de Ruyter', 'Boris', ''], ['IJsselsteijn', 'Wijnand A.', '']]"
1707.03789,Giorgio Sangiovanni,"A. Hausoel, M. Karolak, E. Sasioglu, A. Lichtenstein, K. Held, A.
  Katanin, A. Toschi and G. Sangiovanni","Local magnetic moments in iron and nickel at ambient and Earth's core
  conditions","Supplementary Information available at
  https://www.nature.com/articles/ncomms16062#supplementary-information","Nature Communications 8, 16062 (2017)",10.1038/ncomms16062,,cond-mat.str-el physics.geo-ph,http://creativecommons.org/licenses/by/4.0/,"  Some Bravais lattices have a particular geometry that can slow down the
motion of Bloch electrons by pre-localization due to the band-structure
properties. Another known source of electronic localization in solids is the
Coulomb repulsion in partially filled d- or f-orbitals, which leads to the
formation of local magnetic moments. The combination of these two effects is
usually considered of little relevance to strongly correlated materials. Here
we show that it represents, instead, the underlying physical mechanism in two
of the most important ferromagnets: nickel and iron. In nickel, the van Hove
singularity has an unexpected impact on the magnetism. As a result, the
electron-electron scattering rate is linear in temperature, in violation of the
conventional Landau theory of metals. This is true even at Earth's core
pressures, at which iron is instead a good Fermi liquid. The importance of
nickel in models of geomagnetism may have therefore to be reconsidered.
","[{'version': 'v1', 'created': 'Wed, 12 Jul 2017 16:32:13 GMT'}]",2017-07-13,"[['Hausoel', 'A.', ''], ['Karolak', 'M.', ''], ['Sasioglu', 'E.', ''], ['Lichtenstein', 'A.', ''], ['Held', 'K.', ''], ['Katanin', 'A.', ''], ['Toschi', 'A.', ''], ['Sangiovanni', 'G.', '']]"
2202.10766,Liat Peterfreund,"Camille Bourgaux, Pierre Bourhis, Liat Peterfreund, Michael Thomazo",Revisiting Semiring Provenance for Datalog,,,,,cs.DB,http://creativecommons.org/licenses/by/4.0/,"  Data provenance consists in bookkeeping meta information during query
evaluation, in order to enrich query results with their trust level,
likelihood, evaluation cost, and more. The framework of semiring provenance
abstracts from the specific kind of meta information that annotates the data.
While the definition of semiring provenance is uncontroversial for unions of
conjunctive queries, the picture is less clear for Datalog. Indeed, the
original definition might include infinite computations, and is not consistent
with other proposals for Datalog semantics over annotated data. In this work,
we propose and investigate several provenance semantics, based on different
approaches for defining classical Datalog semantics. We study the relationship
between these semantics, and introduce properties that allow us to analyze and
compare them.
","[{'version': 'v1', 'created': 'Tue, 22 Feb 2022 09:35:24 GMT'}]",2022-02-23,"[['Bourgaux', 'Camille', ''], ['Bourhis', 'Pierre', ''], ['Peterfreund', 'Liat', ''], ['Thomazo', 'Michael', '']]"
