id,submitter,authors,title,comments,journal-ref,doi,report-no,categories,license,abstract,versions,update_date,authors_parsed
2103.16349,Yue Cui,"Yue Cui, Jiandong Xie and Kai Zheng","Historical Inertia: A Neglected but Powerful Baseline for Long Sequence
  Time-series Forecasting","7 pages, 1 figure, 5 tables",,,,cs.LG,http://creativecommons.org/licenses/by/4.0/,"  Long sequence time-series forecasting (LSTF) has become increasingly popular
for its wide range of applications. Though superior models have been proposed
to enhance the prediction effectiveness and efficiency, it is reckless to
neglect or underestimate one of the most natural and basic temporal properties
of time-series. In this paper, we introduce a new baseline for LSTF, the
historical inertia (HI), which refers to the most recent historical data-points
in the input time series. We experimentally evaluate the power of historical
inertia on four public real-word datasets. The results demonstrate that up to
82\% relative improvement over state-of-the-art works can be achieved even by
adopting HI directly as output.
","[{'version': 'v1', 'created': 'Tue, 30 Mar 2021 13:47:30 GMT'}, {'version': 'v2', 'created': 'Wed, 31 Mar 2021 15:58:05 GMT'}, {'version': 'v3', 'created': 'Tue, 18 May 2021 12:12:03 GMT'}]",2021-05-19,"[['Cui', 'Yue', ''], ['Xie', 'Jiandong', ''], ['Zheng', 'Kai', '']]"
2010.05620,Ofir Lindenbaum,"Ofir Lindenbaum, Moshe Salhov, Amir Averbuch, Yuval Kluger",$\ell_0$-based Sparse Canonical Correlation Analysis,,,,,cs.LG stat.ML,http://creativecommons.org/licenses/by/4.0/,"  Canonical Correlation Analysis (CCA) models are powerful for studying the
associations between two sets of variables. The canonically correlated
representations, termed \textit{canonical variates} are widely used in
unsupervised learning to analyze unlabeled multi-modal registered datasets.
Despite their success, CCA models may break (or overfit) if the number of
variables in either of the modalities exceeds the number of samples. Moreover,
often a significant fraction of the variables measures modality-specific
information, and thus removing them is beneficial for identifying the
\textit{canonically correlated variates}. Here, we propose $\ell_0$-CCA, a
method for learning correlated representations based on sparse subsets of
variables from two observed modalities. Sparsity is obtained by multiplying the
input variables by stochastic gates, whose parameters are learned together with
the CCA weights via an $\ell_0$-regularized correlation loss. We further
propose $\ell_0$-Deep CCA for solving the problem of non-linear sparse CCA by
modeling the correlated representations using deep nets. We demonstrate the
efficacy of the method using several synthetic and real examples. Most notably,
by gating nuisance input variables, our approach improves the extracted
representations compared to other linear, non-linear and sparse CCA-based
models.
","[{'version': 'v1', 'created': 'Mon, 12 Oct 2020 11:44:15 GMT'}, {'version': 'v2', 'created': 'Tue, 8 Jun 2021 14:47:45 GMT'}]",2021-06-09,"[['Lindenbaum', 'Ofir', ''], ['Salhov', 'Moshe', ''], ['Averbuch', 'Amir', ''], ['Kluger', 'Yuval', '']]"
2107.08795,Zhenhou Hong,"Zhenhou Hong, Jianzong Wang, Xiaoyang Qu, Jie Liu, Chendong Zhao, Jing
  Xiao",Federated Learning with Dynamic Transformer for Text to Speech,"5 pages, accepted to INTERSPEECH 2021",,,,cs.LG,http://creativecommons.org/licenses/by/4.0/,"  Text to speech (TTS) is a crucial task for user interaction, but TTS model
training relies on a sizable set of high-quality original datasets. Due to
privacy and security issues, the original datasets are usually unavailable
directly. Recently, federated learning proposes a popular distributed machine
learning paradigm with an enhanced privacy protection mechanism. It offers a
practical and secure framework for data owners to collaborate with others, thus
obtaining a better global model trained on the larger dataset. However, due to
the high complexity of transformer models, the convergence process becomes slow
and unstable in the federated learning setting. Besides, the transformer model
trained in federated learning is costly communication and limited computational
speed on clients, impeding its popularity. To deal with these challenges, we
propose the federated dynamic transformer. On the one hand, the performance is
greatly improved comparing with the federated transformer, approaching
centralize-trained Transformer-TTS when increasing clients number. On the other
hand, it achieves faster and more stable convergence in the training phase and
significantly reduces communication time. Experiments on the LJSpeech dataset
also strongly prove our method's advantage.
","[{'version': 'v1', 'created': 'Fri, 9 Jul 2021 03:34:18 GMT'}]",2021-07-20,"[['Hong', 'Zhenhou', ''], ['Wang', 'Jianzong', ''], ['Qu', 'Xiaoyang', ''], ['Liu', 'Jie', ''], ['Zhao', 'Chendong', ''], ['Xiao', 'Jing', '']]"
2106.13764,Yasir Zaki,"Moumena Chaqfeh, Muhammad Haseeb, Waleed Hashmi, Patrick Inshuti,
  Manesha Ramesh, Matteo Varvello, Fareed Zaffar, Lakshmi Subramanian, Yasir
  Zaki","To Block or Not to Block: Accelerating Mobile Web Pages On-The-Fly
  Through JavaScript Classification","11 pages, 11 figures",,,,cs.OH,http://creativecommons.org/licenses/by/4.0/,"  The increasing complexity of JavaScript in modern mobile web pages has become
a critical performance bottleneck for low-end mobile phone users, especially in
developing regions. In this paper, we propose SlimWeb, a novel approach that
automatically derives lightweight versions of mobile web pages on-the-fly by
eliminating the use of unnecessary JavaScript. SlimWeb consists of a JavaScript
classification service powered by a supervised Machine Learning (ML) model that
provides insights into each JavaScript element embedded in a web page. SlimWeb
aims to improve the web browsing experience by predicting the class of each
element, such that essential elements are preserved and non-essential elements
are blocked by the browsers using the service. We motivate the core design of
SlimWeb using a user preference survey of 306 users and perform a detailed
evaluation of SlimWeb across 500 popular web pages in a developing region on
real 3G and 4G cellular networks, along with a user experience study with 20
real-world users and a usage willingness survey of 588 users. Evaluation
results show that SlimWeb achieves a 50% reduction in the page load time
compared to the original pages, and more than 30% reduction compared to
competing solutions, while achieving high similarity scores to the original
pages measured via a qualitative evaluation study of 62 users. SlimWeb improves
the overall user experience by more than 60% compared to the original pages,
while maintaining 90%-100% of the visual and functional components of most
pages. Finally, the SlimWeb classifier achieves a median accuracy of 90% in
predicting the JavaScript category.
","[{'version': 'v1', 'created': 'Sun, 20 Jun 2021 10:32:10 GMT'}]",2021-06-28,"[['Chaqfeh', 'Moumena', ''], ['Haseeb', 'Muhammad', ''], ['Hashmi', 'Waleed', ''], ['Inshuti', 'Patrick', ''], ['Ramesh', 'Manesha', ''], ['Varvello', 'Matteo', ''], ['Zaffar', 'Fareed', ''], ['Subramanian', 'Lakshmi', ''], ['Zaki', 'Yasir', '']]"
2110.05428,Weiran Yao,"Weiran Yao, Yuewen Sun, Alex Ho, Changyin Sun, Kun Zhang",Learning Temporally Causal Latent Processes from General Temporal Data,ICLR 2022: https://openreview.net/forum?id=RDlLMjLJXdq,,,,stat.ML cs.AI cs.LG,http://creativecommons.org/licenses/by/4.0/,"  Our goal is to recover time-delayed latent causal variables and identify
their relations from measured temporal data. Estimating causally-related latent
variables from observations is particularly challenging as the latent variables
are not uniquely recoverable in the most general case. In this work, we
consider both a nonparametric, nonstationary setting and a parametric setting
for the latent processes and propose two provable conditions under which
temporally causal latent processes can be identified from their nonlinear
mixtures. We propose LEAP, a theoretically-grounded framework that extends
Variational AutoEncoders (VAEs) by enforcing our conditions through proper
constraints in causal process prior. Experimental results on various datasets
demonstrate that temporally causal latent processes are reliably identified
from observed variables under different dependency structures and that our
approach considerably outperforms baselines that do not properly leverage
history or nonstationarity information. This demonstrates that using temporal
information to learn latent processes from their invertible nonlinear mixtures
in an unsupervised manner, for which we believe our work is one of the first,
seems promising even without sparsity or minimality assumptions.
","[{'version': 'v1', 'created': 'Mon, 11 Oct 2021 17:16:19 GMT'}, {'version': 'v2', 'created': 'Fri, 19 Nov 2021 17:57:46 GMT'}, {'version': 'v3', 'created': 'Wed, 24 Nov 2021 06:30:12 GMT'}, {'version': 'v4', 'created': 'Tue, 8 Feb 2022 21:47:39 GMT'}]",2022-02-10,"[['Yao', 'Weiran', ''], ['Sun', 'Yuewen', ''], ['Ho', 'Alex', ''], ['Sun', 'Changyin', ''], ['Zhang', 'Kun', '']]"
2011.10298,Matilde Gargiani,"Matilde Gargiani and Andrea Zanelli and Quoc Tran-Dinh and Moritz
  Diehl and Frank Hutter",Convergence Analysis of Homotopy-SGD for non-convex optimization,"21 pages, 14 figures, technical report",,,,cs.LG math.OC,http://creativecommons.org/licenses/by/4.0/,"  First-order stochastic methods for solving large-scale non-convex
optimization problems are widely used in many big-data applications, e.g.
training deep neural networks as well as other complex and potentially
non-convex machine learning models. Their inexpensive iterations generally come
together with slow global convergence rate (mostly sublinear), leading to the
necessity of carrying out a very high number of iterations before the iterates
reach a neighborhood of a minimizer. In this work, we present a first-order
stochastic algorithm based on a combination of homotopy methods and SGD, called
Homotopy-Stochastic Gradient Descent (H-SGD), which finds interesting
connections with some proposed heuristics in the literature, e.g. optimization
by Gaussian continuation, training by diffusion, mollifying networks. Under
some mild assumptions on the problem structure, we conduct a theoretical
analysis of the proposed algorithm. Our analysis shows that, with a
specifically designed scheme for the homotopy parameter, H-SGD enjoys a global
linear rate of convergence to a neighborhood of a minimum while maintaining
fast and inexpensive iterations. Experimental evaluations confirm the
theoretical results and show that H-SGD can outperform standard SGD.
","[{'version': 'v1', 'created': 'Fri, 20 Nov 2020 09:50:40 GMT'}]",2020-11-23,"[['Gargiani', 'Matilde', ''], ['Zanelli', 'Andrea', ''], ['Tran-Dinh', 'Quoc', ''], ['Diehl', 'Moritz', ''], ['Hutter', 'Frank', '']]"
2007.12442,Carlos Segarra,Carlos Segarra and Ricard Delgado-Gonzalo and Valerio Schiavoni,MQT-TZ: Hardening IoT Brokers Using ARM TrustZone,"10 pages, SRDS 2020",,,,cs.CR,http://creativecommons.org/licenses/by/4.0/,"  The publish-subscribe paradigm is an efficient communication scheme with
strong decoupling between the nodes, that is especially fit for large-scale
deployments. It adapts natively to very dynamic settings and it is used in a
diversity of real-world scenarios, including finance, smart cities, medical
environments, or IoT sensors. Several of the mentioned application scenarios
require increasingly stringent security guarantees due to the sensitive nature
of the exchanged messages as well as the privacy demands of the
clients/stakeholders/receivers. MQTT is a lightweight topic-based
publish-subscribe protocol popular in edge and IoT settings, a de-facto
standard widely adopted nowadays by the industry and researchers. However, MQTT
brokers must process data in clear, hence exposing a large attack surface. This
paper presents MQT-TZ, a secure MQTT broker leveraging Arm TrustZone, a trusted
execution environment (TEE) commonly found even on inexpensive devices largely
available on the market (such as Raspberry Pi units). We define a mutual
TLS-based handshake and a two-layer encryption for end-to-end security using
the TEE as a trusted proxy. The experimental evaluation of our fully
implemented prototype with micro-, macro-benchmarks, as well as with real-world
industrial workloads from a MedTech use-case, highlights several trade-offs
using TrustZone TEE. We report several lessons learned while building and
evaluating our system. We release MQT-TZ as open-source.
","[{'version': 'v1', 'created': 'Fri, 24 Jul 2020 10:36:58 GMT'}, {'version': 'v2', 'created': 'Thu, 27 Aug 2020 10:06:42 GMT'}]",2020-08-28,"[['Segarra', 'Carlos', ''], ['Delgado-Gonzalo', 'Ricard', ''], ['Schiavoni', 'Valerio', '']]"
2005.07667,Jovan Kalajdjieski,"Jovan Kalajdjieski, Martina Toshevska, Frosina Stojanovska",Recent Advances in SQL Query Generation: A Survey,"Part of the 17th International Conference on Informatics and
  Information Technologies. Received best paper award",,,,cs.CL cs.AI cs.LG,http://creativecommons.org/licenses/by/4.0/,"  Natural language is hypothetically the best user interface for many domains.
However, general models that provide an interface between natural language and
any other domain still do not exist. Providing natural language interface to
relational databases could possibly attract a vast majority of users that are
or are not proficient with query languages. With the rise of deep learning
techniques, there is extensive ongoing research in designing a suitable natural
language interface to relational databases.
  This survey aims to overview some of the latest methods and models proposed
in the area of SQL query generation from natural language. We describe models
with various architectures such as convolutional neural networks, recurrent
neural networks, pointer networks, reinforcement learning, etc. Several
datasets intended to address the problem of SQL query generation are
interpreted and briefly overviewed. In the end, evaluation metrics utilized in
the field are presented mainly as a combination of execution accuracy and
logical form accuracy.
","[{'version': 'v1', 'created': 'Fri, 15 May 2020 17:31:29 GMT'}]",2020-05-18,"[['Kalajdjieski', 'Jovan', ''], ['Toshevska', 'Martina', ''], ['Stojanovska', 'Frosina', '']]"
2110.11575,W. Spencer Smith Dr.,"Spencer Smith and Jacques Carette and Peter Michalski and Ao Dong and
  Olu Owojaiye",Methodology for Assessing the State of the Practice for Domain X,"35 pages, 3 figures",,,,cs.SE,http://creativecommons.org/licenses/by/4.0/,"  To improve software development methods and tools for research software, we
first need to understand the current state of the practice. Therefore, we have
developed a methodology for assessing the state of the software development
practices for a given research software domain. For each domain we wish to
answer questions such as: i) What artifacts (documents, code, test cases, etc.)
are present? ii) What tools are used? iii) What principles, process and
methodologies are used? iv) What are the pain points for developers? v) What
actions are used to improve qualities like maintainability and reproducibility?
To answer these questions, our methodology prescribes the following steps: i)
Identify the domain; ii) Identify a list of candidate software packages; iii)
Filter the list to a length of about 30 packages; iv) Gather source code and
documentation for each package; v) Collect repository related data on each
software package, like number of stars, number of open issues, number of lines
of code; vi) Fill in the measurement template (the template consists of 108
questions to assess 9 qualities (including the qualities of installability,
usability and visibility)); vii) Interview developers (the interview consists
of 20 questions and takes about an hour); viii) Rank the software using the
Analytic Hierarchy Process (AHP); and, ix) Analyze the data to answer the
questions posed above. A domain expert should be engaged throughout the
process, to ensure that implicit information about the domain is properly
represented and to assist with conducting an analysis of the commonalities and
variabilities between the 30 selected packages. Using our methodology,
spreadsheet templates and AHP tool, we estimate (based on our experience with
using the process) the time to complete an assessment for a given domain at 173
person hours.
","[{'version': 'v1', 'created': 'Fri, 22 Oct 2021 03:53:42 GMT'}]",2021-10-25,"[['Smith', 'Spencer', ''], ['Carette', 'Jacques', ''], ['Michalski', 'Peter', ''], ['Dong', 'Ao', ''], ['Owojaiye', 'Olu', '']]"
1605.02796,Jai Puneet Singh,Jai Puneet Singh,Analysis of SQL Injection Detection Techniques,,,,,cs.CR,http://creativecommons.org/licenses/by/4.0/,"  SQL Injection is one of the vulnerabilities in OWASPs Top Ten List for Web
Based Application Exploitation.These types of attacks takes place on Dynamic
Web applications as they interact with the databases for the various
operations.Current Content Management System like Drupal, Joomla or Wordpress
have all the information stored in their databases. A single intrusion into
these types of websites can lead to overall control of websites by the
attacker. Researchers are aware of the basic SQL Injection attacks but there
are numerous SQL Injection attacks which are yet to be Prevented and Detected.
Over here, we present the extensive review for the Advanced SQL Injection
attack such as Fast Flux Sql Injection, Compounded SQL Injection and Deep Blind
SQL Injection. We also analyze the detection and prevention using the classical
methods as well as modern approaches. We will be discussing the Comparative
Evaluation for prevention of SQL Injection.
","[{'version': 'v1', 'created': 'Mon, 9 May 2016 22:00:07 GMT'}]",2016-05-11,"[['Singh', 'Jai Puneet', '']]"
