id,submitter,authors,title,comments,journal-ref,doi,report-no,categories,license,abstract,versions,update_date,authors_parsed
2109.10512,Zeyuan Yin,"Zeyuan Yin, Ye Yuan, Panfeng Guo, Pan Zhou",Backdoor Attacks on Federated Learning with Lottery Ticket Hypothesis,,,,,cs.LG cs.CR,http://creativecommons.org/licenses/by/4.0/,"  Edge devices in federated learning usually have much more limited computation
and communication resources compared to servers in a data center. Recently,
advanced model compression methods, like the Lottery Ticket Hypothesis, have
already been implemented on federated learning to reduce the model size and
communication cost. However, Backdoor Attack can compromise its implementation
in the federated learning scenario. The malicious edge device trains the client
model with poisoned private data and uploads parameters to the center,
embedding a backdoor to the global shared model after unwitting aggregative
optimization. During the inference phase, the model with backdoors classifies
samples with a certain trigger as one target category, while shows a slight
decrease in inference accuracy to clean samples. In this work, we empirically
demonstrate that Lottery Ticket models are equally vulnerable to backdoor
attacks as the original dense models, and backdoor attacks can influence the
structure of extracted tickets. Based on tickets' similarities between each
other, we provide a feasible defense for federated learning against backdoor
attacks on various datasets.
","[{'version': 'v1', 'created': 'Wed, 22 Sep 2021 04:19:59 GMT'}]",2021-09-23,"[['Yin', 'Zeyuan', ''], ['Yuan', 'Ye', ''], ['Guo', 'Panfeng', ''], ['Zhou', 'Pan', '']]"
1910.00047,Soohyung Lee,"Soohyung Lee, Saebyeok Ahn, Jihoon Choi, Byeong Rok Ko, and Yannis K.
  Semertzidis","CAPP-8TB: Search for Axion Dark Matter in a Mass Range of 6.62 to 7.04
  $\mu$eV","Talk presented at the 2019 Meeting of the Division of Particles and
  Fields of the American Physical Society (DPF2019), July 29 - August 2, 2019,
  Northeastern University, Boston, C1907293",,,,hep-ex physics.ins-det,http://creativecommons.org/licenses/by/4.0/,"  The axion is a hypothetical particle proposed to solve the strong $CP$
problem, and also a candidate for dark matter. This non-relativistic particle
in the galactic halo can be converted into a photon under a strong magnetic
field and detected with a microwave resonant cavity. Relying on this detection
method, many experiments have excluded some mass regions with certain
sensitivities in terms of axion-photon coupling ($g_{a\gamma\gamma}$) for
decades, but no axion dark matter has been discovered to date. CAPP-8TB is an
axion haloscope experiment at IBS/CAPP designed to search for the axion in a
mass range of 6.62 to 7.04 $\mu$eV. The experiment aims for the most sensitive
axion dark matter search in this particular mass range with its first-phase
sensitivity reaching the QCD axion band. In this presentation, we discuss the
overview of the experiment, and present the first result. We also discuss an
upgrade of the experiment to achieve higher sensitivity.
","[{'version': 'v1', 'created': 'Mon, 30 Sep 2019 18:32:56 GMT'}, {'version': 'v2', 'created': 'Mon, 14 Oct 2019 13:45:09 GMT'}]",2019-10-15,"[['Lee', 'Soohyung', ''], ['Ahn', 'Saebyeok', ''], ['Choi', 'Jihoon', ''], ['Ko', 'Byeong Rok', ''], ['Semertzidis', 'Yannis K.', '']]"
1809.05706,Sami Stouli,Whitney Newey and Sami Stouli,"Control Variables, Discrete Instruments, and Identification of
  Structural Functions","37 pages, 4 figures",,,,econ.EM stat.ME,http://creativecommons.org/licenses/by/4.0/,"  Control variables provide an important means of controlling for endogeneity
in econometric models with nonseparable and/or multidimensional heterogeneity.
We allow for discrete instruments, giving identification results under a
variety of restrictions on the way the endogenous variable and the control
variables affect the outcome. We consider many structural objects of interest,
such as average or quantile treatment effects. We illustrate our results with
an empirical application to Engel curve estimation.
","[{'version': 'v1', 'created': 'Sat, 15 Sep 2018 12:05:07 GMT'}, {'version': 'v2', 'created': 'Thu, 5 Dec 2019 23:57:03 GMT'}]",2019-12-09,"[['Newey', 'Whitney', ''], ['Stouli', 'Sami', '']]"
1902.01026,Hossein K. Mousavi,"Hossein K. Mousavi, Nader Motee",Estimation with Fast Landmark Selection in Robot Visual Navigation,,,,,cs.RO,http://creativecommons.org/licenses/by/4.0/,"  We consider the visual feature selection to improve the estimation quality
required for the accurate navigation of a robot. We build upon a key property
that asserts: contributions of trackable features (landmarks) appear linearly
in the information matrix of the corresponding estimation problem. We utilize
standard models for motion and vision system using a camera to formulate the
feature selection problem over moving finite time horizons. A scalable
randomized sampling algorithm is proposed to select more informative features
(and ignore the rest) to achieve a superior position estimation quality. We
provide probabilistic performance guarantees for our method. The
time-complexity of our feature selection algorithm is linear in the number of
candidate features, which is practically plausible and outperforms existing
greedy methods that scale quadratically with the number of candidates features.
Our numerical simulations confirm that not only the execution time of our
proposed method is comparably less than that of the greedy method, but also the
resulting estimation quality is very close to the greedy method.
","[{'version': 'v1', 'created': 'Mon, 4 Feb 2019 04:07:24 GMT'}]",2019-02-05,"[['Mousavi', 'Hossein K.', ''], ['Motee', 'Nader', '']]"
1802.04363,Kiril Shterev,Kiril S. Shterev,"On convective terms approximation approach that corresponds to pure
  convection","20 pages, 14 figures; keywords: Discrete Strea(line) Method, pure
  convection, second-order scheme, advection of a step profile, Smith and
  Hutton problem",,,,math.NA physics.comp-ph,http://creativecommons.org/licenses/by/4.0/,"  Recent decades are put lots of efforts to develop a higher-order scheme for
convective terms approximation that is stable and reliable. The idea presented
here is that approximation approach has to correspond to the physical
phenomenon described by approximated terms. Pure convection (advection) that is
described by convective terms is transporting a property along the streamline,
and the information propagation is unidirectional, i.e., transported property
depends on previous values along the streamline but does not depend on the next
ones. The proposed approach represents streamlines on mesh as discrete
streamlines and is called Discrete Stream(line) Method (DStreaM). A discrete
streamline here is represented as a narrow triangle with one vertex of the
approximated node and two others neighbor upstream nodes. Discrete streamlines
are orientated using local flow direction as skew upwind schemes. DStreaM
corresponds to pure convection. Here are considered standard test problems:
advection of a step profile, advection of a double-step profile, advection of a
sinusoidal profile, and Smith and Hutton problem. DStreaM solutions were
compared with upwind-first order scheme and second-order Total Variation
Diminishing (TVD) schemes with limiters Min-Mod, QUICK, and SUPERBEE solutions.
DStreaM demonstrated second-order accuracy and rapid convergence. Upwind and
DStreaM need 2 or 4 iterations to reach a final solution while TVD schemes need
from 15 to 93.5 more iterations. DStreaM approach looks promising for
calculation of convective-dominated problems because it approximates naturally
first derivatives and is straightforwardly applicable as a meshfree method or
on unstructured meshes.
","[{'version': 'v1', 'created': 'Mon, 12 Feb 2018 21:17:24 GMT'}, {'version': 'v2', 'created': 'Mon, 29 Oct 2018 16:26:32 GMT'}]",2018-10-30,"[['Shterev', 'Kiril S.', '']]"
1702.01910,Hang Xiao,"Hang Xiao, Xiaoyang Shi, Feng Hao, Xiangbiao Liao, Yayun Zhang and Xi
  Chen","Development of a Transferable Reactive Force Field of P/H Systems:
  Application to the Chemical and Mechanical Properties of Phosphorene",,,10.1021/acs.jpca.7b05257,,physics.comp-ph,http://creativecommons.org/licenses/by/4.0/,"  ReaxFF provides a method to model reactive chemical systems in large-scale
molecular dynamics simulations. Here, we developed ReaxFF parameters for
phosphorus and hydrogen to give a good description of the chemical and
mechanical properties of pristine and defected black phosphorene. ReaxFF for
P/H is transferable to a wide range of phosphorus and hydrogen containing
systems including bulk black phosphorus, blue phosphorene, edge-hydrogenated
phosphorene, phosphorus clusters and phosphorus hydride molecules. The
potential parameters were obtained by conducting unbiased global optimization
with respect to a set of reference data generated by extensive ab initio
calculations. We extend ReaxFF by adding a 60{\deg} correction term which
significantly improves the description of phosphorus clusters. Emphasis has
been put on obtaining a good description of mechanical response of black
phosphorene with different types of defects. Compared to nonreactive SW
potential [1], ReaxFF for P/H systems provides a huge improvement in describing
the mechanical properties the pristine and defected black phosphorene and the
thermal stability of phosphorene nanotubes. A counterintuitive phenomenon is
observed that single vacancies weaken the black phosphorene more than double
vacancies with higher formation energy. Our results also show that mechanical
response of black phosphorene is more sensitive to defects for the zigzag
direction than for the armchair direction. Since ReaxFF allows straightforward
extensions to the heterogeneous systems, such as oxides, nitrides, ReaxFF
parameters for P/H systems build a solid foundation for the reactive force
field description of heterogeneous P systems, including P-containing 2D van der
Waals heterostructures, oxides, etc.
","[{'version': 'v1', 'created': 'Tue, 7 Feb 2017 07:43:36 GMT'}, {'version': 'v2', 'created': 'Thu, 2 Mar 2017 03:22:20 GMT'}, {'version': 'v3', 'created': 'Mon, 27 Mar 2017 17:46:48 GMT'}, {'version': 'v4', 'created': 'Mon, 10 Apr 2017 14:10:04 GMT'}]",2017-07-31,"[['Xiao', 'Hang', ''], ['Shi', 'Xiaoyang', ''], ['Hao', 'Feng', ''], ['Liao', 'Xiangbiao', ''], ['Zhang', 'Yayun', ''], ['Chen', 'Xi', '']]"
1806.00917,Roger Paredes,"R. Paredes, L. Duenas-Osorio, K.S. Meel, M.Y. Vardi",Principled Network Reliability Approximation: A Counting-Based Approach,,,10.1016/j.ress.2019.04.025,,cs.DS,http://creativecommons.org/licenses/by/4.0/,"  As engineered systems expand, become more interdependent, and operate in
real-time, reliability assessment is indispensable to support investment and
decision making. However, network reliability problems are known to be
#P-complete, a computational complexity class largely believed to be
intractable. The computational intractability of network reliability motivates
our quest for reliable approximations. Based on their theoretical foundations,
available methods can be grouped as follows: (i) exact or bounds, (ii)
guarantee-less sampling, and (iii) probably approximately correct (PAC). Group
(i) is well regarded due to its useful byproducts, but it does not scale in
practice. Group (ii) scales well and verifies desirable properties, such as the
bounded relative error, but it lacks error guarantees. Group (iii) is of great
interest when precision and scalability are required, as it harbors
computationally feasible approximation schemes with PAC-guarantees. We give a
comprehensive review of classical methods before introducing modern techniques
and our developments. We introduce K-RelNet, an extended counting-based
estimation method that delivers PAC-guarantees for the K-terminal reliability
problem. Then, we test methods' performance using various benchmark systems. We
highlight the range of application of algorithms and provide the foundation for
future resilience engineering as it increasingly necessitates methods for
uncertainty quantification in complex systems.
","[{'version': 'v1', 'created': 'Mon, 4 Jun 2018 01:43:31 GMT'}, {'version': 'v2', 'created': 'Wed, 1 May 2019 22:36:00 GMT'}]",2019-05-03,"[['Paredes', 'R.', ''], ['Duenas-Osorio', 'L.', ''], ['Meel', 'K. S.', ''], ['Vardi', 'M. Y.', '']]"
1810.12510,Manas Gaur,"Manas Gaur, Saeedeh Shekarpour, Amelie Gyrard, Amit Sheth","empathi: An ontology for Emergency Managing and Planning about Hazard
  Crisis",,,,,cs.SI,http://creativecommons.org/licenses/by/4.0/,"  In the domain of emergency management during hazard crises, having sufficient
situational awareness information is critical. It requires capturing and
integrating information from sources such as satellite images, local sensors
and social media content generated by local people. A bold obstacle to
capturing, representing and integrating such heterogeneous and diverse
information is lack of a proper ontology which properly conceptualizes this
domain, aggregates and unifies datasets. Thus, in this paper, we introduce
empathi ontology which conceptualizes the core concepts concerning with the
domain of emergency managing and planning of hazard crises. Although empathi
has a coarse-grained view, it considers the necessary concepts and relations
being essential in this domain. This ontology is available at
https://w3id.org/empathi/.
","[{'version': 'v1', 'created': 'Tue, 30 Oct 2018 03:21:18 GMT'}]",2018-10-31,"[['Gaur', 'Manas', ''], ['Shekarpour', 'Saeedeh', ''], ['Gyrard', 'Amelie', ''], ['Sheth', 'Amit', '']]"
1703.06294,Jiuqing Liang,"Xiuqin Zhao, Ni Liu, and J-Q Liang","Collective atomic-population-inversion and stimulated radiation for
  two-componentBose-Einstein condensate in an optical cavity","15 pages, 6 figures, essential information,accepted",,10.1364/OE.25.008123,,cond-mat.quant-gas physics.optics quant-ph,http://creativecommons.org/licenses/by/4.0/,"  In this paper we investigate the ground-state properties and related quantum
phase transitions for the two-component Bose-Einstein condensate in a
single-mode optical cavity. Apart from the usual normal and superradiant phases
multi-stable macroscopic quantum states are realized by means of the
spin-coherent-state variational method. We demonstrate analytically the
stimulated radiation from collective state of atomic population inversion,
which does not exist in the normal Dicke model with single-component atoms. It
is also revealed that the stimulated radiation can be generated only from one
component of atoms and the other remains in the ordinary superradiant state.
However the order of superradiant and stimulatedradiation states is
interchangeable between two components of atoms by tuning the relative
atom-field couplings and the frequency detuning as well.
","[{'version': 'v1', 'created': 'Sat, 18 Mar 2017 13:02:45 GMT'}]",2017-04-26,"[['Zhao', 'Xiuqin', ''], ['Liu', 'Ni', ''], ['Liang', 'J-Q', '']]"
1801.02128,Chao Luo,"Chao Luo, Yih-Fang Huang, and Vijay Gupta","Stochastic Dynamic Pricing for EV Charging Stations with Renewables
  Integration and Energy Storage","13 pages, IEEE Transactions on Smart Grid, 2017",,10.1109/TSG.2017.2696493,,eess.SP econ.EM math.OC,http://creativecommons.org/licenses/by/4.0/,"  This paper studies the problem of stochastic dynamic pricing and energy
management policy for electric vehicle (EV) charging service providers. In the
presence of renewable energy integration and energy storage system, EV charging
service providers must deal with multiple uncertainties --- charging demand
volatility, inherent intermittency of renewable energy generation, and
wholesale electricity price fluctuation. The motivation behind our work is to
offer guidelines for charging service providers to determine proper charging
prices and manage electricity to balance the competing objectives of improving
profitability, enhancing customer satisfaction, and reducing impact on power
grid in spite of these uncertainties. We propose a new metric to assess the
impact on power grid without solving complete power flow equations. To protect
service providers from severe financial losses, a safeguard of profit is
incorporated in the model. Two algorithms --- stochastic dynamic programming
(SDP) algorithm and greedy algorithm (benchmark algorithm) --- are applied to
derive the pricing and electricity procurement policy. A Pareto front of the
multiobjective optimization is derived. Simulation results show that using SDP
algorithm can achieve up to 7% profit gain over using greedy algorithm.
Additionally, we observe that the charging service provider is able to reshape
spatial-temporal charging demands to reduce the impact on power grid via
pricing signals.
","[{'version': 'v1', 'created': 'Sun, 7 Jan 2018 04:55:43 GMT'}]",2018-01-09,"[['Luo', 'Chao', ''], ['Huang', 'Yih-Fang', ''], ['Gupta', 'Vijay', '']]"
1607.07405,Ankur Handa,"Ankur Handa, Michael Bloesch, Viorica Patraucean, Simon Stent, John
  McCormac, Andrew Davison",gvnn: Neural Network Library for Geometric Computer Vision,Submitted to ECCV Workshop on Deep Geometry,,,,cs.CV cs.LG,http://creativecommons.org/licenses/by/4.0/,"  We introduce gvnn, a neural network library in Torch aimed towards bridging
the gap between classic geometric computer vision and deep learning. Inspired
by the recent success of Spatial Transformer Networks, we propose several new
layers which are often used as parametric transformations on the data in
geometric computer vision. These layers can be inserted within a neural network
much in the spirit of the original spatial transformers and allow
backpropagation to enable end-to-end learning of a network involving any domain
knowledge in geometric computer vision. This opens up applications in learning
invariance to 3D geometric transformation for place recognition, end-to-end
visual odometry, depth estimation and unsupervised learning through warping
with a parametric transformation for image reconstruction error.
","[{'version': 'v1', 'created': 'Mon, 25 Jul 2016 18:57:17 GMT'}, {'version': 'v2', 'created': 'Thu, 4 Aug 2016 22:49:32 GMT'}, {'version': 'v3', 'created': 'Fri, 12 Aug 2016 17:28:24 GMT'}]",2016-08-15,"[['Handa', 'Ankur', ''], ['Bloesch', 'Michael', ''], ['Patraucean', 'Viorica', ''], ['Stent', 'Simon', ''], ['McCormac', 'John', ''], ['Davison', 'Andrew', '']]"
2108.12052,Wesley Campbell,"Anthony Ransford and Conrad Roman and Thomas Dellaert and Patrick
  McMillin and Wesley C. Campbell","Weak dissipation for high fidelity qubit state preparation and
  measurement","5 pages, 4 figures","Phys. Rev. A 104, L060402 (2021)",10.1103/PhysRevA.104.L060402,,quant-ph physics.atom-ph,http://creativecommons.org/licenses/by/4.0/,"  Highly state-selective, weakly dissipative population transfer is used to
irreversibly move the population of one ground state qubit level of an atomic
ion to an effectively stable excited manifold with high fidelity. Subsequent
laser interrogation accurately distinguishes these electronic manifolds, and we
demonstrate a total qubit state preparation and measurement (SPAM) inaccuracy
$\epsilon_\mathrm{SPAM} < 1.7 \times 10^{-4}$ ($-38 \mbox{ dB}$), limited by
imperfect population transfer between qubit eigenstates. We show experimentally
that full transfer would yield an inaccuracy less than $8.0 \times 10^{-5}$
($-41 \mbox{ dB}$). The high precision of this method revealed a rare ($\approx
10^{-4}$) magnetic dipole decay induced error that we demonstrate can be
corrected by driving an additional transition. Since this technique allows
fluorescence collection for effectively unlimited periods, high fidelity qubit
SPAM is achievable even with limited optical access and low quantum efficiency.
","[{'version': 'v1', 'created': 'Thu, 26 Aug 2021 22:28:01 GMT'}]",2022-03-08,"[['Ransford', 'Anthony', ''], ['Roman', 'Conrad', ''], ['Dellaert', 'Thomas', ''], ['McMillin', 'Patrick', ''], ['Campbell', 'Wesley C.', '']]"
